pair,key,layer_idx,rel_depth,sub_module,shape,numel,norm_llm,norm_delta,rel_diff
qwen25,model.layers.8.self_attn.q_proj.bias,8,0.2962962962962963,self_attn.q_proj.bias,3584,3584,103.95499420166016,0.7490648627281189,0.0072056649945554645
qwen25,model.layers.8.self_attn.q_proj.weight,8,0.2962962962962963,self_attn.q_proj,3584x3584,12845056,63.31094741821289,41.36481857299805,0.6533596520006978
qwen25,model.layers.8.self_attn.v_proj.bias,8,0.2962962962962963,self_attn.v_proj.bias,512,512,1.5909477472305298,0.08889081329107285,0.05587286788382025
qwen25,model.layers.8.self_attn.v_proj.weight,8,0.2962962962962963,self_attn.v_proj,512x3584,1835008,20.603065490722656,9.142302513122559,0.4437350605539375
qwen25,model.layers.9.input_layernorm.weight,9,0.3333333333333333,input_layernorm,3584,3584,46.153350830078125,0.7381696701049805,0.015993847831822332
qwen25,model.layers.9.mlp.down_proj.weight,9,0.3333333333333333,mlp.down_proj,3584x18944,67895296,122.42724609375,68.4178237915039,0.5588447504496851
qwen25,model.layers.9.mlp.gate_proj.weight,9,0.3333333333333333,mlp.gate_proj,18944x3584,67895296,151.28085327148438,88.97085571289062,0.588117093398634
qwen25,model.layers.9.mlp.up_proj.weight,9,0.3333333333333333,mlp.up_proj,18944x3584,67895296,124.10502624511719,71.91483306884766,0.5794675304029202
qwen25,model.layers.9.post_attention_layernorm.weight,9,0.3333333333333333,post_attention_layernorm,3584,3584,65.56195831298828,2.3082473278045654,0.0352071138080585
qwen25,model.layers.9.self_attn.k_proj.bias,9,0.3333333333333333,self_attn.k_proj.bias,512,512,17.135297775268555,1.3232179880142212,0.07722176791838582
qwen25,model.layers.9.self_attn.k_proj.weight,9,0.3333333333333333,self_attn.k_proj,512x3584,1835008,23.261804580688477,13.231334686279297,0.568800870129556
qwen25,model.layers.9.self_attn.o_proj.weight,9,0.3333333333333333,self_attn.o_proj,3584x3584,12845056,60.389625549316406,28.84861946105957,0.4777082023385079
qwen25,model.layers.9.self_attn.q_proj.bias,9,0.3333333333333333,self_attn.q_proj.bias,3584,3584,74.325439453125,0.6038421392440796,0.008124299616484691
qwen25,model.layers.9.self_attn.q_proj.weight,9,0.3333333333333333,self_attn.q_proj,3584x3584,12845056,58.596195220947266,41.67171096801758,0.7111675222407711
qwen25,model.layers.9.self_attn.v_proj.bias,9,0.3333333333333333,self_attn.v_proj.bias,512,512,1.849244475364685,0.03886827453970909,0.021018461894847067
qwen25,model.layers.9.self_attn.v_proj.weight,9,0.3333333333333333,self_attn.v_proj,512x3584,1835008,24.755931854248047,8.09050464630127,0.32681074959870526
qwen25,model.layers.14.mlp.down_proj.weight,14,0.5185185185185185,mlp.down_proj,3584x18944,67895296,133.95664978027344,77.82969665527344,0.5810065926770789
qwen25,model.layers.14.mlp.gate_proj.weight,14,0.5185185185185185,mlp.gate_proj,18944x3584,67895296,135.9489288330078,85.77643585205078,0.6309460220713753
qwen25,model.layers.15.input_layernorm.weight,15,0.5555555555555556,input_layernorm,3584,3584,53.99984359741211,0.9143852591514587,0.016933109398770182
qwen25,model.layers.15.mlp.down_proj.weight,15,0.5555555555555556,mlp.down_proj,3584x18944,67895296,134.9676513671875,80.06806945800781,0.5932389624249879
qwen25,model.layers.15.mlp.gate_proj.weight,15,0.5555555555555556,mlp.gate_proj,18944x3584,67895296,134.334228515625,85.98806762695312,0.6401054189770515
qwen25,model.layers.15.mlp.up_proj.weight,15,0.5555555555555556,mlp.up_proj,18944x3584,67895296,136.9013214111328,82.41932678222656,0.6020345598762367
qwen25,model.layers.15.post_attention_layernorm.weight,15,0.5555555555555556,post_attention_layernorm,3584,3584,51.83001708984375,1.2620081901550293,0.024348982713384513
qwen25,model.layers.15.self_attn.k_proj.bias,15,0.5555555555555556,self_attn.k_proj.bias,512,512,33.996070861816406,1.3105192184448242,0.03854913774511421
qwen25,model.layers.15.self_attn.k_proj.weight,15,0.5555555555555556,self_attn.k_proj,512x3584,1835008,26.498058319091797,13.731544494628906,0.5182094600771316
qwen25,model.layers.15.self_attn.o_proj.weight,15,0.5555555555555556,self_attn.o_proj,3584x3584,12845056,55.3022575378418,28.328968048095703,0.5122569911130839
qwen25,model.layers.15.self_attn.q_proj.bias,15,0.5555555555555556,self_attn.q_proj.bias,3584,3584,99.44635772705078,0.8700256943702698,0.008748693408744228
qwen25,model.layers.15.self_attn.q_proj.weight,15,0.5555555555555556,self_attn.q_proj,3584x3584,12845056,62.1768798828125,41.43178939819336,0.6663536265615398
qwen25,model.layers.15.self_attn.v_proj.bias,15,0.5555555555555556,self_attn.v_proj.bias,512,512,1.3978468179702759,0.0854838490486145,0.06115394616181202
qwen25,model.layers.15.self_attn.v_proj.weight,15,0.5555555555555556,self_attn.v_proj,512x3584,1835008,20.84438705444336,8.903668403625488,0.42714944701276353
qwen25,model.layers.16.input_layernorm.weight,16,0.5925925925925926,input_layernorm,3584,3584,67.4827651977539,0.5119149088859558,0.0075858614771612
qwen25,model.layers.16.mlp.down_proj.weight,16,0.5925925925925926,mlp.down_proj,3584x18944,67895296,134.11846923828125,81.71562194824219,0.6092794110486179
qwen25,model.layers.16.mlp.gate_proj.weight,16,0.5925925925925926,mlp.gate_proj,18944x3584,67895296,134.15736389160156,86.54411315917969,0.6450940198042865
qwen25,model.layers.16.mlp.up_proj.weight,16,0.5925925925925926,mlp.up_proj,18944x3584,67895296,136.6593017578125,83.54598999023438,0.6113450670068146
qwen25,model.layers.16.post_attention_layernorm.weight,16,0.5925925925925926,post_attention_layernorm,3584,3584,53.65161895751953,1.4533634185791016,0.027088901450110028
qwen25,model.layers.16.self_attn.k_proj.bias,16,0.5925925925925926,self_attn.k_proj.bias,512,512,30.36789321899414,1.9261900186538696,0.06342850341192255
qwen25,model.layers.16.self_attn.k_proj.weight,16,0.5925925925925926,self_attn.k_proj,512x3584,1835008,23.770418167114258,13.176844596862793,0.5543379381980166
qwen25,model.layers.16.self_attn.o_proj.weight,16,0.5925925925925926,self_attn.o_proj,3584x3584,12845056,57.12744140625,27.55521011352539,0.48234630214877305
qwen25,model.layers.16.self_attn.q_proj.bias,16,0.5925925925925926,self_attn.q_proj.bias,3584,3584,71.73516845703125,0.852128803730011,0.011878815120374727
qwen25,model.layers.16.self_attn.q_proj.weight,16,0.5925925925925926,self_attn.q_proj,3584x3584,12845056,59.471405029296875,41.37117385864258,0.6956481663458642
qwen25,model.layers.16.self_attn.v_proj.bias,16,0.5925925925925926,self_attn.v_proj.bias,512,512,1.0976611375808716,0.09091804921627045,0.08282888598629277
qwen25,model.layers.16.self_attn.v_proj.weight,16,0.5925925925925926,self_attn.v_proj,512x3584,1835008,22.406259536743164,8.541542053222656,0.38121231431849256
qwen25,model.layers.17.input_layernorm.weight,17,0.6296296296296297,input_layernorm,3584,3584,69.11229705810547,0.5653654336929321,0.008180388407834381
qwen25,model.layers.17.mlp.down_proj.weight,17,0.6296296296296297,mlp.down_proj,3584x18944,67895296,134.33287048339844,81.9341812133789,0.6099339716224166
qwen25,model.layers.17.mlp.gate_proj.weight,17,0.6296296296296297,mlp.gate_proj,18944x3584,67895296,132.8008575439453,86.64331817626953,0.6524304118111457
qwen25,model.layers.17.mlp.up_proj.weight,17,0.6296296296296297,mlp.up_proj,18944x3584,67895296,137.4358367919922,83.65057373046875,0.608651831160115
qwen25,model.layers.17.post_attention_layernorm.weight,17,0.6296296296296297,post_attention_layernorm,3584,3584,55.21399688720703,1.5369820594787598,0.027836819395968694
qwen25,model.layers.17.self_attn.k_proj.bias,17,0.6296296296296297,self_attn.k_proj.bias,512,512,22.611740112304688,2.177624464035034,0.0963050368180214
qwen25,model.layers.17.self_attn.k_proj.weight,17,0.6296296296296297,self_attn.k_proj,512x3584,1835008,24.23771858215332,12.373403549194336,0.5105019891725743
qwen25,model.layers.17.self_attn.o_proj.weight,17,0.6296296296296297,self_attn.o_proj,3584x3584,12845056,56.83274841308594,29.2823486328125,0.5152372434986822
qwen25,model.layers.17.self_attn.q_proj.bias,17,0.6296296296296297,self_attn.q_proj.bias,3584,3584,77.7809066772461,0.7852767705917358,0.010096009472482268
qwen25,model.layers.17.self_attn.q_proj.weight,17,0.6296296296296297,self_attn.q_proj,3584x3584,12845056,61.21364974975586,40.460811614990234,0.6609769517157668
qwen25,model.layers.17.self_attn.v_proj.bias,17,0.6296296296296297,self_attn.v_proj.bias,512,512,1.3794001340866089,0.09014954417943954,0.0653541651560977
qwen25,model.layers.17.self_attn.v_proj.weight,17,0.6296296296296297,self_attn.v_proj,512x3584,1835008,22.07790756225586,8.711174011230469,0.3945651999251502
qwen25,model.layers.18.input_layernorm.weight,18,0.6666666666666666,input_layernorm,3584,3584,66.10709381103516,0.5312888622283936,0.008036790480414469
qwen25,model.layers.18.mlp.down_proj.weight,18,0.6666666666666666,mlp.down_proj,3584x18944,67895296,136.90432739257812,79.95664978027344,0.5840330346242076
qwen25,model.layers.18.mlp.gate_proj.weight,18,0.6666666666666666,mlp.gate_proj,18944x3584,67895296,132.34999084472656,86.82675170898438,0.6560389702697433
qwen25,model.layers.18.mlp.up_proj.weight,18,0.6666666666666666,mlp.up_proj,18944x3584,67895296,139.77610778808594,84.5134048461914,0.6046341265584665
qwen25,model.layers.18.post_attention_layernorm.weight,18,0.6666666666666666,post_attention_layernorm,3584,3584,55.72322463989258,1.455353021621704,0.026117530545420167
qwen25,model.layers.18.self_attn.k_proj.bias,18,0.6666666666666666,self_attn.k_proj.bias,512,512,21.95378875732422,2.1549415588378906,0.09815807114928896
qwen25,model.layers.18.self_attn.k_proj.weight,18,0.6666666666666666,self_attn.k_proj,512x3584,1835008,23.11329460144043,12.119491577148438,0.5243515382005794
qwen25,model.layers.18.self_attn.o_proj.weight,18,0.6666666666666666,self_attn.o_proj,3584x3584,12845056,60.77348327636719,27.321748733520508,0.44956693710108664
qwen25,model.layers.18.self_attn.q_proj.bias,18,0.6666666666666666,self_attn.q_proj.bias,3584,3584,148.18801879882812,1.1717512607574463,0.007907192971843096
qwen25,model.layers.18.self_attn.q_proj.weight,18,0.6666666666666666,self_attn.q_proj,3584x3584,12845056,57.727108001708984,40.9652214050293,0.7096357815779814
qwen25,model.layers.18.self_attn.v_proj.bias,18,0.6666666666666666,self_attn.v_proj.bias,512,512,1.5182030200958252,0.06635165959596634,0.04370407561946385
qwen25,model.layers.18.self_attn.v_proj.weight,18,0.6666666666666666,self_attn.v_proj,512x3584,1835008,24.89302635192871,7.90857458114624,0.3177024146979013
qwen25,model.layers.19.input_layernorm.weight,19,0.7037037037037037,input_layernorm,3584,3584,65.07389831542969,0.6522870659828186,0.01002378961255737
qwen25,model.layers.19.mlp.down_proj.weight,19,0.7037037037037037,mlp.down_proj,3584x18944,67895296,136.16038513183594,78.24262237548828,0.5746357305006933
qwen25,model.layers.19.mlp.gate_proj.weight,19,0.7037037037037037,mlp.gate_proj,18944x3584,67895296,134.13619995117188,86.27317810058594,0.6431759519949948
qwen25,model.layers.19.mlp.up_proj.weight,19,0.7037037037037037,mlp.up_proj,18944x3584,67895296,139.46250915527344,84.11256408691406,0.6031195379775193
qwen25,model.layers.19.post_attention_layernorm.weight,19,0.7037037037037037,post_attention_layernorm,3584,3584,58.32222366333008,1.4032822847366333,0.024060850163004723
qwen25,model.layers.19.self_attn.k_proj.bias,19,0.7037037037037037,self_attn.k_proj.bias,512,512,57.77132034301758,2.177172899246216,0.03768605055794533
qwen25,model.layers.19.self_attn.k_proj.weight,19,0.7037037037037037,self_attn.k_proj,512x3584,1835008,21.27993392944336,11.368284225463867,0.534225541449378
qwen25,model.layers.19.self_attn.o_proj.weight,19,0.7037037037037037,self_attn.o_proj,3584x3584,12845056,59.55854797363281,26.501012802124023,0.44495733532416365
qwen25,model.layers.19.self_attn.q_proj.bias,19,0.7037037037037037,self_attn.q_proj.bias,3584,3584,170.79537963867188,1.0239286422729492,0.005995060548119821
qwen25,model.layers.19.self_attn.q_proj.weight,19,0.7037037037037037,self_attn.q_proj,3584x3584,12845056,57.36650848388672,39.599334716796875,0.6902866456988516
qwen25,model.layers.19.self_attn.v_proj.bias,19,0.7037037037037037,self_attn.v_proj.bias,512,512,3.296734094619751,0.08879604935646057,0.026934550014626645
qwen25,model.layers.19.self_attn.v_proj.weight,19,0.7037037037037037,self_attn.v_proj,512x3584,1835008,25.054658889770508,7.905898094177246,0.31554602794473174
qwen25,model.layers.20.input_layernorm.weight,20,0.7407407407407407,input_layernorm,3584,3584,63.382022857666016,0.5549083948135376,0.008754980825709349
qwen25,model.layers.20.mlp.down_proj.weight,20,0.7407407407407407,mlp.down_proj,3584x18944,67895296,136.98927307128906,77.0813217163086,0.5626814420439735
qwen25,model.layers.20.mlp.gate_proj.weight,20,0.7407407407407407,mlp.gate_proj,18944x3584,67895296,133.6063232421875,84.71996307373047,0.6341014483286022
qwen25,model.layers.20.mlp.up_proj.weight,20,0.7407407407407407,mlp.up_proj,18944x3584,67895296,140.1681671142578,83.7746353149414,0.5976723320256636
qwen25,model.layers.20.post_attention_layernorm.weight,20,0.7407407407407407,post_attention_layernorm,3584,3584,60.90281677246094,1.399939775466919,0.02298645365939699
qwen25,model.layers.20.self_attn.k_proj.bias,20,0.7407407407407407,self_attn.k_proj.bias,512,512,16.179548263549805,1.739260196685791,0.10749745100140368
qwen25,model.layers.20.self_attn.k_proj.weight,20,0.7407407407407407,self_attn.k_proj,512x3584,1835008,22.319252014160156,11.066320419311523,0.4958195020285914
qwen25,model.layers.20.self_attn.o_proj.weight,20,0.7407407407407407,self_attn.o_proj,3584x3584,12845056,60.84767150878906,29.46613121032715,0.4842606213135198
qwen25,model.layers.20.self_attn.q_proj.bias,20,0.7407407407407407,self_attn.q_proj.bias,3584,3584,79.29751586914062,0.8161410689353943,0.010292139167161518
qwen25,model.layers.20.self_attn.q_proj.weight,20,0.7407407407407407,self_attn.q_proj,3584x3584,12845056,58.6688346862793,38.30058288574219,0.6528267195104086
qwen25,model.layers.20.self_attn.v_proj.bias,20,0.7407407407407407,self_attn.v_proj.bias,512,512,2.4230167865753174,0.07791110873222351,0.032154588925627205
qwen25,model.layers.20.self_attn.v_proj.weight,20,0.7407407407407407,self_attn.v_proj,512x3584,1835008,25.890562057495117,8.768959999084473,0.33869330374563755
qwen25,model.layers.21.input_layernorm.weight,21,0.7777777777777778,input_layernorm,3584,3584,59.94219970703125,0.9067384004592896,0.015126878974929054
qwen25,model.layers.21.mlp.down_proj.weight,21,0.7777777777777778,mlp.down_proj,3584x18944,67895296,136.9502716064453,75.18589782714844,0.5490014510026715
qwen25,model.layers.21.mlp.gate_proj.weight,21,0.7777777777777778,mlp.gate_proj,18944x3584,67895296,135.70843505859375,84.0734634399414,0.6195153853453669
qwen25,model.layers.21.mlp.up_proj.weight,21,0.7777777777777778,mlp.up_proj,18944x3584,67895296,140.15362548828125,83.21035766601562,0.5937082068060604
qwen25,model.layers.21.post_attention_layernorm.weight,21,0.7777777777777778,post_attention_layernorm,3584,3584,66.64929962158203,1.3054701089859009,0.019587154199639484
qwen25,model.layers.21.self_attn.k_proj.bias,21,0.7777777777777778,self_attn.k_proj.bias,512,512,16.684141159057617,1.8443763256072998,0.110546674714869
qwen25,model.layers.21.self_attn.k_proj.weight,21,0.7777777777777778,self_attn.k_proj,512x3584,1835008,19.950254440307617,11.03576946258545,0.5531643466305228
qwen25,model.layers.21.self_attn.o_proj.weight,21,0.7777777777777778,self_attn.o_proj,3584x3584,12845056,63.18655776977539,29.502538681030273,0.46691162997871827
qwen25,model.layers.21.self_attn.q_proj.bias,21,0.7777777777777778,self_attn.q_proj.bias,3584,3584,84.03852081298828,0.7989773154258728,0.00950727485082519
qwen25,model.layers.21.self_attn.q_proj.weight,21,0.7777777777777778,self_attn.q_proj,3584x3584,12845056,57.081825256347656,39.56955337524414,0.6932075699671831
qwen25,model.layers.21.self_attn.v_proj.bias,21,0.7777777777777778,self_attn.v_proj.bias,512,512,2.1306240558624268,0.07599834352731705,0.03566952288847349
qwen25,model.layers.21.self_attn.v_proj.weight,21,0.7777777777777778,self_attn.v_proj,512x3584,1835008,27.74821662902832,8.730384826660156,0.3146286820294971
qwen25,model.layers.22.input_layernorm.weight,22,0.8148148148148148,input_layernorm,3584,3584,62.66670608520508,0.919971764087677,0.014680391256512399
qwen25,model.layers.22.mlp.gate_proj.weight,22,0.8148148148148148,mlp.gate_proj,18944x3584,67895296,135.8865509033203,82.76541137695312,0.6090772841518255
qwen25,model.layers.22.mlp.up_proj.weight,22,0.8148148148148148,mlp.up_proj,18944x3584,67895296,140.89122009277344,82.6728744506836,0.5867851410204661
qwen25,model.layers.22.post_attention_layernorm.weight,22,0.8148148148148148,post_attention_layernorm,3584,3584,73.50001525878906,1.468258261680603,0.019976298732877203
qwen25,model.layers.22.self_attn.k_proj.bias,22,0.8148148148148148,self_attn.k_proj.bias,512,512,15.573338508605957,1.8660012483596802,0.11982024582131265
qwen25,model.layers.22.self_attn.k_proj.weight,22,0.8148148148148148,self_attn.k_proj,512x3584,1835008,19.45240020751953,11.238762855529785,0.5777571269166734
qwen25,model.layers.22.self_attn.o_proj.weight,22,0.8148148148148148,self_attn.o_proj,3584x3584,12845056,63.47041702270508,34.013389587402344,0.5358935892170811
qwen25,model.layers.22.self_attn.q_proj.bias,22,0.8148148148148148,self_attn.q_proj.bias,3584,3584,72.40621185302734,0.7315725684165955,0.010103726596021443
qwen25,model.layers.22.self_attn.q_proj.weight,22,0.8148148148148148,self_attn.q_proj,3584x3584,12845056,58.092315673828125,41.041748046875,0.706491858188487
qwen25,model.layers.22.self_attn.v_proj.bias,22,0.8148148148148148,self_attn.v_proj.bias,512,512,2.4731712341308594,0.07738891243934631,0.03129136849537348
qwen25,model.layers.22.self_attn.v_proj.weight,22,0.8148148148148148,self_attn.v_proj,512x3584,1835008,27.147113800048828,10.321935653686523,0.3802222118237836
